par_id,text,keyword,country_code,true_label,pred_label,confidence,correct,error_type
9137,""" It ranges from members of the Oireachtas , the clergy , the judiciary to people who are socially deprived , physically disabled and people who may be regarded as unattractive and may not be able to meet people . """,disabled,ie,0,1,0.5166416,False,False Positive (wrongly flagged)
10444,"Desertification which affects Yunusari , Yusufari , Karasuwa , Machina , Geidam and Bursari local government areas is increasingly diminishing the space for agricultural activities and livestock development . For many years , Yobe state has been screaming and asking for help to deal with desertification because it is depriving many poor families of their means of livelihood and even shelter . One needs to just visit Tulo-Tulo in Yusufari Local Government Area to have a picture of the disaster that is making life more difficult every day for thousands of families .",poor-families,ng,0,1,0.5052994,False,False Positive (wrongly flagged)
10026,"Later both visited : 1 ) Afzaal Memorial Thalassemia Foundation where they donated blood for Thalassemia major children , 2 ) Stanmore School for Independence Day event , 3 ) Markaz-e-Umeed school for special children , 4 ) Dar-ul-Sakoon for children with mental and physical challenges , 5 ) PAF Museum to attend Independence Day celebrations organized by Pakistan Academic Consortium , and 6 ) Bint-e-Fatima Old Home ( Trust ) for homeless women .",homeless,pk,0,1,0.50247365,False,False Positive (wrongly flagged)
582,"It 's calculated that over 204,000 days of purpose-built residential accommodation to otherwise potentially homeless elderly men and women have been delivered by this personally driven altruistic act alone .",homeless,ie,1,0,0.44198593,False,False Negative (missed PCL)
9998,""" In addition , the Members of Parliament will visit two projects that focus on the inclusion of street children and victims of acid attacks to demonstrate their solidarity with those vulnerable groups in need of support . Finally , on April 29 the delegation will brief the journalists on the outcome of the visit at a press conference . """,in-need,bd,1,0,0.4152961,False,False Negative (missed PCL)
808,He wants more done now to help those in need .,in-need,nz,1,0,0.3659256,False,False Negative (missed PCL)
2196,""" It 's the largest humanitarian tragedy of our time , "" Ninette Kelley , the UN high commissioner for refugees ' representative to Lebanon , told the Guardian earlier this month in an interview . "" We do not want the world to forget that people are suffering here . """,refugee,gb,1,0,0.3084968,False,False Negative (missed PCL)
3213,Hollywood star Leo Di Caprio urges help for reuniting immigrant children with their families,immigrant,sg,1,0,0.2875276,False,False Negative (missed PCL)
1137,"The retailer footwear company on a mission to democratise fashion , design and the latest ideas in footwear and accessories globally , has shown its commitment to Jamaica by again providing shoes for children in need during the Christmas season .",in-need,jm,1,0,0.27114254,False,False Negative (missed PCL)
734,"Her house now holds the memories and keepsakes of a migrant 's life well lived , selflessly offering her home and love to more than 100 British foster children and making history in the process -- along with her late husband -- - by being the first black couple in the Lambeth Council in South London to be allowed to foster white children .",migrant,jm,1,0,0.2675377,False,False Negative (missed PCL)
4227,"We have done a great deal of work but the biggest thing we have done is to make the ministry a powerful tool for the protection of women ... Over the last four years , every time somebody comes up with a good idea or proposes an area in which women need help , we have adopted it immediately . We have been doing two things -- policymaking , which also pushes other ministries , and looking at individual cases of suffering . For me , both components are equally important .",women,in,1,0,0.2418051,False,False Negative (missed PCL)
5506,""" We know Uber partners with an extensive network of drivers , and Plunket nurses support some of our most vulnerable families . Working together , we can make it simple for people to help out and make a difference , "" Jarvie says .",vulnerable,nz,1,0,0.22394069,False,False Negative (missed PCL)
3025,"From a spiritual perspective , fasting is a time for the believer to rely on God , to give thanks and to think of others who are in need .",in-need,us,1,0,0.201072,False,False Negative (missed PCL)
6995,"Many celebrities wore blue ribbons to support the American Civil Liberties Union , which is seeking to shed light on the plight of young immigrants facing the potential of being deported .",immigrant,ph,1,0,0.18170875,False,False Negative (missed PCL)
3265,"The Turkish Ambassador to Tanzania Ali Davutoglu has called on civil society groups and Tanzanians in general to join hands in helping orphans and vulnerable children , saying such responsibilities should not be left for the government alone .",vulnerable,tz,1,0,0.17760265,False,False Negative (missed PCL)
3297,""" We believe in the ability of young women to achieve great things , both for themselves and for Tanzania , "" he added .",women,tz,1,0,0.17623329,False,False Negative (missed PCL)
5593,""" Let us make this occasion more meaningful by offering aid to others , especially to those in need . Let us pray for the welfare and safety of our countrymen and for lasting peace in our nation so that we can all work together in harmony towards real change , "" he said .",in-need,ph,1,0,0.17210947,False,False Negative (missed PCL)
4046,We also know that they can benefit by receiving counseling from someone who can help them understand that their feelings are normal and that their situation is not hopeless ; someone who can help them put their situation in perspective and help them communicate with others who could provide support ; someone knowledgeable about resources they can access ; someone who can help them plan for their needs and the needs of their child by developing either a parenting plan or an adoption plan .,hopeless,us,1,0,0.16450688,False,False Negative (missed PCL)
1090,Mum living in homeless shelter has ' nowhere to bring boys on Christmas day ' <h> ' panicked ',homeless,ie,1,0,0.15891977,False,False Negative (missed PCL)
2848,Camfed would like to see this trend reversed . It would like to see more girls in school . Basic Education Statistics in Tanzania ( BEST 2010 ) show that only 18 percent of girls have completed secondary school education . This is why Camfed supports girls from poor families to obtain secondary education and its efforts have seen many go to university .,poor-families,tz,1,0,0.15764672,False,False Negative (missed PCL)
9119,"NEW DELHI : Activists and medical professionals have lauded the government 's move to increase the ambit of the disabled list to offer benefits to acid attack survivors , those suffering from chronic neurological conditions , and haemophilia and sickle cell anaemia patients . This , they said , will help in integrating them into society .",disabled,in,1,0,0.13676298,False,False Negative (missed PCL)
6189,"Our country is in need of serious change . We can continue to celebrate women 's day , throw massive budgets at events , give out goody bags with a cute lipsticks and celebrate female achievers once a year . This is without taking away from exceptional women who truly are making inroads into their environments but we are not just a cute lipstick , or pair of shoes , we are not just pretty and soft and squishy . We are not just child bearers , and there for procreation . So , why are we as women , so accepting of the placating and mollification thrown at us and overlook the inequalities through acceptance . I am by no means militant , but often , as even in politics , focus is shifted on true issues by drawing public attention to other "" things "" in order for us to be distracted . By shifting our focus from relevant issues we forget why we were disgruntled and angry and nothing ever changes .",women,za,1,0,0.13538274,False,False Negative (missed PCL)
6645,"After the satisfying evening , Manny Osme ? a left us pondering on his quote , "" Money is pressure until it is used to help people in need . """,in-need,ph,1,0,0.1326078,False,False Negative (missed PCL)
4327,"If in addition ' miracles ' can be orchestrated then the acceptance and reverence become total . In a country where statistics state that unemployment is about 25 per cent but we know it is more like 70 per cent , where the next meal will come from is unpredictable and on a daily basis time just passes by ; it is not far-fetched for women to become prayer warriors for their children , husbands and siblings and are made to blame whatever is happening not on policies of the government but on the machinations of the devil .",women,gh,1,0,0.12674546,False,False Negative (missed PCL)
6056,"IdeaRaya spokesman Maryam Ramli Lee in an interview with Malay Mail Online , September 10 , 2015 . For human rights , Idearaya is shining a spotlight on marginalised communities such as refugees and migrant workers , while its focus for philosophy this year would be on educating children to express themselves philosophically .",refugee,my,1,0,0.12297332,False,False Negative (missed PCL)
9788,TurkIt 's heartening to see that measures are being taken in Khyber Pakhtunkhwa ( KP ) to empower women and give them work opportunities . You ! takes a look ...,women,pk,1,0,0.111343324,False,False Negative (missed PCL)
9587,Jamaicans are deemed to be among the most violent persons on planet Earth . Some argue that it has to do with our legacy of slavery which in itself was an act of extreme violence . Some even posit that it may well be that we have too much sugar in our blood ; while others point to the socio-economic conditions that the majority of black Jamaicans have to live under which have led them to a point of hopelessness and anger .,hopeless,jm,1,0,0.109307915,False,False Negative (missed PCL)
7111,"Emmanuelle Riva in "" Amour , "" as a woman in her 80s whose mind and body deteriorate after a series of strokes , is even frailer , more vulnerable , and quite defenseless . The first time we saw Riva , in "" Hiroshima Mon Amour , "" we were struck by her sensual , yet patrician face . Now the sensuality is gone , but the dignity of that countenance remains .",vulnerable,ph,1,0,0.10855297,False,False Negative (missed PCL)
4580,"Old BC : As usual , Old GB has it assy-versy . I think there should be more focus on preventing homelessness than curing it . Are there systems for actually going out , picking up the homeless , and placing them where they belong ? Homeless people are n't voluntarily walking into these shelters .",homeless,jm,1,0,0.10728367,False,False Negative (missed PCL)
1301,"Government support to bring the Housing First programme to Wellington will make a real difference for the homeless , says National 's Wellington Central candidate Nicola Willis .",homeless,nz,1,0,0.10619374,False,False Negative (missed PCL)
2591,"One petition signer , the Reverend Everett Shattuck , 59 , a Church of the Brethren minister from Mill Creek , Indiana , said opening his home to refugees was part of the U.S. tradition of welcoming immigrants .",refugee,gh,1,0,0.100486904,False,False Negative (missed PCL)
9282,"For many poor families , the college is a very important institution providing their children with the education crucial to break the poverty cycle .",poor-families,my,1,0,0.09974567,False,False Negative (missed PCL)
1790,"A few of Hong Kong 's mega rich , have also made a more concerted effort to improve the quality of life of those most in need , however the philanthropic approach adopted by the vast majority of them has its limitations . Philanthropy has often created a culture of dependency and has failed to tackle the root causes of social problems . For many organizations , philanthropic investment is viewed as a cost rather than an opportunity .",in-need,hk,1,0,0.09837121,False,False Negative (missed PCL)
915,"She continued , "" I stepped away from hiding behind a fabricated version of myself . I no longer put actions behind my fears and insecurities . I made a choice to redirect my energy to be a catalyst for change . To create a channel for women to become the truest versions of themselves , along with me. """,women,gh,1,0,0.09748482,False,False Negative (missed PCL)
2342,"The measures have kept the migrants living in limbo . The overwhelming majority have not been granted asylum and they lead a tenuous existence , often at the whims of the government .",migrant,hk,1,0,0.09522401,False,False Negative (missed PCL)
3672,"Yes , DMC you are very good at adding numbers , I am sure the dead and homeless are really thankful that you have the numbers . But as a government department I do not see any action in preventing , educating , keeping sos supply depots , or indeed any action , apart from the armed forces providing aid and the common man .",homeless,lk,1,0,0.09002073,False,False Negative (missed PCL)
644,""" I and my daughter Monica are excited about providing a space for disabled people to be able to get together and earn fair prices for their work , "" Mr. Rogers said .",disabled,ph,1,0,0.081601635,False,False Negative (missed PCL)
4056,"President Muhammadu Buhari is on a divine mission to rescue the Nigeria from the brink of collapse and hopelessness , Speaker of the House of Representatives , Rt . Hon. Yakubu Dogara has said .",hopeless,ng,1,0,0.08123963,False,False Negative (missed PCL)
9980,"From mother ( played by Bollywood actress Seema Biswas of Bandit Queen fame ) who rejected him and a society that offered no respite , Siva was , in a nutshell , a hopeless street vagabond .",hopeless,sg,1,0,0.080991216,False,False Negative (missed PCL)
9435,"While some said they were just out to hang out with their friends of like persuasion , this was no social gathering for others ; it was a place of work . For some of these male prostitutes , the ' clients ' they picked up on this corner were their only means of survival , and the streets , in some cases , a home for the homeless among them .",homeless,jm,1,0,0.0670541,False,False Negative (missed PCL)
10099,"After a tragic event during his previous life as an FBI agent , Sawyer lost half a leg and developed an aversion to guns . So instead of the usual muscle-bound , wise-cracking , gun-toting cliche he 's often played , here he 's a vulnerable , disabled family man caught up in a twisted extortion plot .",vulnerable,au,1,0,0.06694992,False,False Negative (missed PCL)
7913,Charity plans to forgo parking so homeless can have gym and medical centre,homeless,gb,1,0,0.06560502,False,False Negative (missed PCL)
5846,"KOLKATA : Sourav Kaibartya , a fisherman 's son who scored 94.2% in his higher secondary examination this year got entry into NIT Durgapur for engineering course . The boy was at a loss as to who will fund his education . That is when a corporate house came into his rescue . Thirty-seven students like him from West Bengal meritorious but from poor families will now get to continue their studies with an initiative from Magma Fincorp Ltd .",poor-families,in,1,0,0.06456437,False,False Negative (missed PCL)
5059,"New Zealand has been getting more comfortable confronting difficult issues in primetime . Last year , Nigel Latta : The Hard Stuff 's exploration of suicide and teenagers ' online lives was a hit . Earlier this year another season of The Undateables , a British show about dating amongst the disabled and those with learning disabilities played at 8.45pm Mondays on TVNZ 2 . And despite the exploitative name , Embarassing Bodies has helped open eyes and minds to the reality of those whose physical form deviates from a societal conception of ' normal ' .",disabled,nz,1,0,0.06279664,False,False Negative (missed PCL)
5829,"Bus driver Cathal Carroll asks if I 've heard the news this morning . I have n't . Four thousand souls have just been rescued from the waters of the Mediterranean , he says . All of them African refugees . All fleeing hunger and persecution in their native lands . What do I think about that ?",refugee,ie,1,0,0.061948072,False,False Negative (missed PCL)
7726,"In Dublin , the Church of Ireland Archbishop Dr Michael Jackson reflected on the year drawing to a close and recalled the "" horrific conflagration at the halting site in Carrickmines "" and the death of Garda Tony Golden in Omeath , as well as the "" refugees fleeing from Syria "" and other parts of the Middle East and the "" forgotten peoples of Africa "" .",refugee,ie,1,0,0.058223,False,False Negative (missed PCL)
157,"We are alarmed to learn of your recently circulated proposals that would eviscerate the Lifeline program and leave many of the most vulnerable people in the country without access to affordable communications . As you are well aware , the Lifeline program provides a modest monthly subsidy of $9.25 to connect low-income Americans to phone and internet services . As broadband prices continue to soar , and affordability continues to suffer , adoption gaps remain . The Lifeline program has proven critical for poor families and people of color who are caught on the wrong side of the digital divide .",poor-families,ca,1,0,0.055331036,False,False Negative (missed PCL)
9006,""" Jesus is the Master Feminist because he championed the cause of women , "" she said .",women,gh,1,0,0.053504,False,False Negative (missed PCL)
3661,""" Some come from poor families and then you find swimming in millions and they lose focus , then they fizz out from football altogether , "" he said , making it clear that to have a Paul Pogba-esque success , one needs to work that much harder and not get influenced easily especially at this age and that too coming from Africa .",poor-families,gh,1,0,0.052042264,False,False Negative (missed PCL)
5497,"So when journalists and observers tell us that , "" Toronto will never be the same again , "" they are not only wrong , but are extremely unhelpful . Of course Toronto will be just the same again . Not for the poor families of the deceased , not for those struggling with ghastly and perhaps life-changing injuries , but for most of the rest of us . It wo n't change , because it never does .",poor-families,ca,1,0,0.049039993,False,False Negative (missed PCL)
8831,"It is also good news for women 's issues , which are in desperate need of a woman 's touch . As much work as the ANC has done thus far , we have a long way to go in this and in many other regards .",women,za,1,0,0.04808678,False,False Negative (missed PCL)
5512,""" Africa Rights Initiatives International has brought smiles on the faces of many , especially , crippled/ disabled who received crutches , the poor sighted who received glasses and medications , the poor who received clothing , the 1,225people who received free health insurance coverage and the general public that received free medical care and above all , the financial support for the Anti Snake Venom ( ASV ) to save the life of the poor woman in Kporibayiri , and referral of the poor boy who died on the way to the hospital . Your Midwives also conducted great deliveries during your visit . Only God knows what would have happened as the only Midwife for the Sub-district was still on her annual leave "" He said .",disabled,gh,1,0,0.047793124,False,False Negative (missed PCL)
8939,"In the course of the coming week , the season of Lent begins . It is a time for renewal for each one of us , a time to draw closer to the Lord so that he may pick us up and set us again on his pathway to the fullness of life . The steps we are invited to take during Lent include the three traditional Lenten practices : prayer , fasting and almsgiving . We are to make these practices a more constant part of our life and behaviour throughout these next five and a half weeks . Through daily prayer we open our hearts to the Lord ; through fasting , or self-denial , we quieten the clamour within us for self-indulgence ; in almsgiving we have a means of reaching out to those in need , giving expression to our compassion for them .",in-need,gb,1,0,0.04752552,False,False Negative (missed PCL)
149,"Krueger recently harnessed that creativity to self-publish a book featuring the poems , artwork , photography and short stories of 16 ill or disabled artists from around the world . She hopes the book , which contains some of her own work as well , will show how talented disabled people can be .",disabled,us,1,0,0.046878595,False,False Negative (missed PCL)
7918,""" Nigeria 's tertiary education system is still elitist . We do n't make allowance for poor families , families that have not yet produced a university graduate . How do these people assess the university education ?",poor-families,ng,1,0,0.043947432,False,False Negative (missed PCL)
1063,""" So many of us see the state of our home as some kind of reflection of our self-worth ( even though it 's not ! ) , and a mess can so easily make you feel like a failure . And for those who have mental illnesses , chronic illness , chronic pain , or disabilities , this can be even worse , because when you 're not physically able to do a whole-house clean , it can all seem a little hopeless . """,hopeless,nz,1,0,0.04355924,False,False Negative (missed PCL)
4156,"The school authorities have taken the perfect procedure , not to obstruct studies . The 300 odd athletes who engage in sports are given the freedom to practice before and after school hours under the watchful eyes of the teachers who are in-charge of sports . The talented athletes who come from poor families are taken care of adequately with contributions from parents and well wishers .",poor-families,lk,1,0,0.042819504,False,False Negative (missed PCL)
6309,"Some years later the daughter 's marriage broke up . She had two children by then and needed money urgently . The father dipped into his savings and was eventually compelled to move into this home . His daughter has put in the papers for him to join her in Australia and he is hopeful of joining her soon . That day for him will be a joyful escape from the surrounding air of defeat , dejection and hopelessness .",hopeless,lk,1,0,0.042167928,False,False Negative (missed PCL)
1381,"Departing from his prepared remarks , Francis shared his experiences of the day earlier with thousands of people gathered for his blessing . He says among the 300 refugees he greeted Saturday on Lesbos was a Syrian widower with two children .",refugee,ph,1,0,0.039786305,False,False Negative (missed PCL)
7040,"Michael Gove 's recent suggestion that inadequate financial management skills among poor families are to blame for the increasing demand on food banks has , unsurprisingly , sparked an angry response . Critics feel the Conservative Party is out of touch with the pressures on ordinary families .",poor-families,au,1,0,0.034884464,False,False Negative (missed PCL)
952,"Bombarded by schizophrenia , addiction and homelessness , you might say that Eoghan O'Driscoll has been to hell and back . But he is finding a new balance through painting . Interview : Michael Lanigan",homeless,ie,1,0,0.03433924,False,False Negative (missed PCL)
8290,"In the space of a week , four beautiful young women gave up their lives voluntarily over reasons ranging from a love affair to depression to unemployment . All were educated and from reasonably good families . And these are just some of the reports that media covered . Looked at dispassionately and from a distance , none of their problems seem insurmountable . What a waste of young , beautiful lives !",women,in,1,0,0.033223502,False,False Negative (missed PCL)
2133,"The drama 's compelling nature derived from a thorough knowledge of its cast , more numerous and improbable than any soap opera 's . The bite came from underlying tragedy : lost wives , lost jobs , pennilessness , homelessness and death . I have never laughed so much as in Soho in the Eighties .",homeless,gb,1,0,0.031101389,False,False Negative (missed PCL)
8624,"I am shocked , disgusted and dismayed at yet another police incident that is being mishandled . How many poor families have had their loved ones senselessly perish at the hands of highly paid , supposedly "" professional "" police officers and have had to fight against an unjust system that allows these officers to literally get away with murder unpunished. ?",poor-families,ca,1,0,0.029973816,False,False Negative (missed PCL)
1572,If only we had more stories that championed the brilliance of migrant workers perhaps we 'd be able to challenge the silence that permits them to be treated in such a disdainful way .,migrant,ph,1,0,0.028971108,False,False Negative (missed PCL)
2001,t is remiss not to mention here that not all scavenging children come from poor families . Children hailing from affluent families use dumpsites as playgrounds .,poor-families,tz,1,0,0.028703984,False,False Negative (missed PCL)
8706,"A massive cleanup and awareness drive was conducted jointly by the LWMC and the Bahria University , Lahore Campus in different localities of Johar Town . The purpose of the drive was to improve state of cleanliness and sensitise poor families to hygienic conditions .",poor-families,pk,1,0,0.02781281,False,False Negative (missed PCL)
7191,""" Boarding schools should be for those coming from poor families who when admitted to boarding secondary schools would be assured of their meals provided by schools , "" she said .",poor-families,tz,1,0,0.025159298,False,False Negative (missed PCL)
773,"Sheepherding in America has always been an immigrant 's job , too dirty , too cold and too lonely for anyone with options .",immigrant,us,1,0,0.022878742,False,False Negative (missed PCL)
7394,"KARACHI - On the eve of International Women 's Day , Pakistan People 's Party Chairman Bilawal Bhutto Zardari has announced that his party 's Women Wing will organise Karwan-e-Benazir rallies in all the provincial capitals and in Azad Jammu &amp; Kashmir , Gilgit-Baltistan and Fata to celebrate the day and PPP 's achievements for empowerment of women in the country .",women,pk,1,0,0.022468304,False,False Negative (missed PCL)
2610,"Nearly 15,000 West African teenagers leave their homes every year to play football in Europe . Few make good on their dreams . Some are lured by corrupt "" agents "" , smuggled across the searing Sahara and discarded in the streets of Europe , resigned to selling fake designer bags as undocumented immigrants . Others are nabbed by academies and feeder teams affiliated with European clubs and often dumped like bad stocks .",immigrant,gh,1,0,0.02188502,False,False Negative (missed PCL)
1870,"He said : "" I think we can consider introducing a negligible telecom surcharge to be entirely borne by the initiator of a call . In order to protect the poor and vulnerable amongst us , we could structure it to only take effect after the third minute of talk .",vulnerable,ng,1,0,0.020358073,False,False Negative (missed PCL)
10326,"A top health official said today that the government could consider subsidies to help poor families pay for healthy food -- or imposing taxes on unhealthy products -- if other efforts fail to encourage better eating habits among Hong Kong residents . Dr Regina Ching from the Health Department said such moves could be explored as a way to cut levels of chronic illnesses in the city , such ...",poor-families,hk,1,0,0.017942796,False,False Negative (missed PCL)
2918,Famously progressive San Francisco has among America 's most eco-friendly public policies and has declared itself a sanctuary to immigrants it considers persecuted by President Donald Trump 's administration .,migrant,pk,1,0,0.017527187,False,False Negative (missed PCL)
2351,"She remembers how hard being homeless hit her . She remembers , too , how she would try and act as mad as possible to intimidate people and stop them from coming close to her . She would turn as she walked and make loud noises so that people would leave her alone . How did she manage not to lose sight of her future while she was struggling for survival ? "" I handled my situation of being homeless pretty easily , "" she says with a bit of distance . "" I had football to focus on . I wanted to represent my country and I was n't going to let anything get in the way . """,homeless,gh,1,0,0.017250981,False,False Negative (missed PCL)
5248,"Maida noted that political issues should not twist women away from matters of development , the important thing is peace , and women must wake up , since they need economic revolution through peaceful means .",women,tz,1,0,0.016301932,False,False Negative (missed PCL)
3614,News this month that Anglican Care spent $4 million buying a Christchurch site as a hub for vulnerable youths is a fine example of that community-minded approach . In years to come there may be an interesting contrast between a beautifully restored cathedral that is empty much of the time and a youth hub and revamped City Mission that are constantly busy .,vulnerable,nz,1,0,0.016126165,False,False Negative (missed PCL)
5722,"Calling for an immediate political solution to resolve the crisis in Syria , Erdogan said : "" Turkey 's incursion into northern Syria in early September had led to establishing peace , balance and stability in a region taken over by hopelessness "" .",hopeless,bd,1,0,0.013797103,False,False Negative (missed PCL)
8722,"But if the Supreme Court gives a favorable decision for the president , his immigration program would immediately take effect , changing the lives of eligible Filipino families and other immigrants .",immigrant,ph,1,0,0.011308367,False,False Negative (missed PCL)
107,"His present "" chambers "" may be quite humble , but Shiyani has the tiny space very neatly organized and clean . Many people pass him by but do not manage to see him , because the space is partially hidden behind trees , which gives him a relative privacy . "" There are many homeless sleeping around the station , "" Captain Xoli Mbele , from the nearby Johannesburg Central Police station said .",homeless,ke,1,0,0.011143464,False,False Negative (missed PCL)
4393,The law stipulated 21 rights of the disabled persons . The disabled persons must get the national identity cards and be listed in the voters roll . Even they will be able to contest in the polls .,disabled,bd,1,0,0.010664493,False,False Negative (missed PCL)
1922,"The Global Gender Gap Report 2016 has ranked Pakistan 143 out of 144 countries . This really demonstrates the failure of feminists who are hopeless to break the historical shackles of bondage on women and establish favorable political , educational , economic , and health conditions .",hopeless,pk,1,0,0.007445299,False,False Negative (missed PCL)
7414,"Cheung said 20 disabled undergraduate students from seven universities will start their eight-week internship in government departments this month , receiving the same salaries as able-bodied colleagues of HK$9,600 a month .",disabled,hk,1,0,0.0040997895,False,False Negative (missed PCL)
6234,"The World Health Organization did not give a reason for the increase in deaths , but a provincial health official in Sindh said that the disease hit areas where poor families did not vaccinate their children .",poor-families,us,1,0,0.004036427,False,False Negative (missed PCL)
1648,"Mari ? tte Coetzee from Stofberg Family Vineyards ( whose Mia Chenin Blanc 2016 was the garagiste trophy winner at last year 's Michelangelo Awards and the recipient of four Platter 's stars for the Mari ? tte Chenin Blanc 2016 ) , says : "" We can be extremely proud of the current women winemakers in our industry , especially considering most of them are juggling a family along with the long working hours .",women,za,1,0,0.0036466948,False,False Negative (missed PCL)
8330,"Many refugees do n't want to be resettled anywhere , let alone in the US .",refugee,ng,1,0,0.0033600535,False,False Negative (missed PCL)
9925,"THE jagged rocks , the stony beaches , the sweeping , heather covered hills ... the last views of the old country that faded from sight when a generation of immigrants set sail for the new world ( you can read that in Liam Neeson 's voice if you want ) .",immigrant,gb,1,0,0.0021652025,False,False Negative (missed PCL)
